time,x,y,z,debris_1,debris_2,debris_3,debris_4,debris_5,debris_6,debris_7,debris_8,debris_9,debris_10
0.0,-2.7099132233489216e-12,-985.0862196409336,7009.252661171024,2539.7799033954525,6780.441354519556,12480.00853909486,12671.06759089826,8271.384291000097,4253.5318962501315,10135.644716903327,5552.50744140677,13882.744956276523,14146.218412853104
10.027855153203342,-75.25048245711781,-985.0305475903396,7008.856533947845,2513.406117190997,6795.8154170925845,12519.026182403457,12627.497369345872,8173.690345952125,4367.525496371257,10039.48455561283,5447.650749326787,13893.523422541304,14147.282590899165
20.055710306406684,-150.49245936703704,-984.8635377311587,7007.668197052489,2490.3307298185427,6811.430013928047,12557.506797573164,12582.937217954533,8075.788314515277,4482.6802614999,9942.22838230566,5343.506540289241,13903.901824614211,14148.161855710656
30.08356545961003,-225.71742614394492,-984.5852089404821,7005.6877848024415,2470.6567266960133,6827.276459659299,12595.437988305353,12537.396836474421,7977.715613766223,4598.858872297167,9843.88833828634,5240.1657759110685,13913.876370694263,14148.855844271828
40.11142061281337,-300.9168801246778,-984.1955926777583,7002.915521043308,2454.474890585105,6843.346004522504,12632.807631240383,12490.886206777153,7879.511038917832,4715.935087988393,9744.476746784032,5137.725061289584,13923.443423888479,14149.364270106877
50.13927576601671,-376.0823215297785,-983.6947329812365,6999.351719123514,2441.8620267621154,6859.629841221667,12669.603874253953,12443.415596444584,7781.214836996826,4833.792689675031,9644.006115378077,5036.287037885552,13932.599502633953,14149.68692336547
60.16713091922006,-451.2052544242245,-983.0826864629896,6994.996781858889,2432.87938244356,6876.119111666744,12705.815134759458,12394.995562524575,7682.868784732207,4952.3245164061755,9542.489138706778,4935.960789441678,13941.34128109544,14149.823670885384
70.19498607242339,-526.2771876777219,-982.3595223025152,6989.851201487136,2427.571333804372,6892.804913578815,12741.43009801996,12345.636955460322,7584.516270792106,5071.431590093095,9439.93870148755,4836.862256549894,13949.665589539267,14149.774456232206
80.22284122562674,-601.289635924456,-981.525322238915,6983.915559612185,2425.964405228585,6909.678306956476,12776.437715473154,12295.350923199972,7486.202382486839,5191.022324008592,9336.367881879773,4739.114653855111,13957.569414684382,14149.539299716178
90.25069637883009,-676.2341205221894,-980.5801805616584,6977.190527138469,2428.0666712032503,6926.730320398572,12810.82720307241,12244.14891549362,7387.973997029769,5311.011808891715,9231.789955225042,4642.848881902787,13965.049900031316,14149.118298386133
100.27855153203342,-751.1021705106086,-979.5242040999226,6969.676864195084,2433.867572469928,6943.951957278864,12844.58803964667,12192.042688384867,7289.8798774129555,5431.321170392081,9126.218398203344,4548.203923262191,13972.104346169719,14148.511626000547
110.30640668523677,-825.8853235687858,-978.3575122105185,6961.375420049867,2443.3381562822174,6961.334201768968,12877.709965281683,12139.044308904426,7191.970772911081,5551.876991597295,9019.666893448144,4455.327209755229,13978.730211065202,14147.719532975714
120.33426183844011,-900.5751269716641,-977.0802367644011,6952.2871330134185,2456.4317279114566,6978.868024706407,12910.182979724954,12085.166159973547,7094.299524172018,5672.610794590219,8912.149334668235,4364.37494437877,13984.925110326076,14146.742346310983
130.36211699164346,-975.1631385454967,-975.6925221317617,6942.413030333027,2473.084879062609,6996.544389305167,12941.997340816364,12030.420945525068,6996.92117278443,5793.458575306169,8803.679832329652,4275.51235784198,13990.686817450585,14145.580469491088
140.38997214484678,-1049.6409276220413,-974.1945251657119,6931.754228076572,2493.2188405962174,7014.354256706903,12973.143562946401,11974.821695850364,6899.893075129436,5914.360386351316,8694.272719957522,4188.913875609385,13996.013264055213,14144.234382365526
150.41782729805013,-1124.0000759914822,-972.5864151845534,6920.311931006373,2516.741093421519,7032.288591371126,13003.61241554364,11918.381773180454,6803.275020222155,6035.259962866254,8583.942561124553,4104.763167065959,14000.902540084555,14142.704641004942
160.44568245125348,-1198.23217885394,-970.8683739526399,6908.087432443009,2543.547163501585,7050.338366303552,13033.394921592917,11861.11487750986,6707.129351127355,6156.104386947848,8472.704157201153,4023.253044108197,14005.352894003237,14140.991877534509
170.47353760445682,-1272.3288457694637,-969.0405956598337,6895.082114119144,2573.5225247500666,7068.494568121981,13062.482356185603,11803.03505267194,6611.521089388267,6276.843786562067,8360.572555951367,3944.5851724247495,14009.362732970305,14139.096799944238
180.50139275766017,-1346.2817016064,-967.1032868995546,6881.2974460233445,2606.5445367056705,7086.748201959685,13090.86624510303,11744.156692674582,6516.518061735892,6397.431065279722,8247.563061069295,3868.9695553981533,14012.930622996519,14137.020191876192
190.5292479108635,-1420.082387488035,-965.0566666454299,6866.734986233927,2642.4843512562716,7105.090296206627,13118.538363434225,11684.494548305329,6422.191028144573,6517.821659541074,8133.691242762694,3796.6237485114384,14016.055289084876,14134.762912388544
200.55710306406684,-1493.7225617373995,-962.900966226543,6851.396380742849,2681.2087330763497,7123.5119070892515,13145.490734228717,11624.063734015082,6328.6138100645785,6637.973320499357,8018.972949504219,3727.771762094104,14018.73561535472,14132.3258956964
