time,x,y,z,debris_1,debris_2,debris_3,debris_4,debris_5,debris_6,debris_7,debris_8,debris_9,debris_10
0.0,-985.0862196409336,2.890870626214037e-12,7009.252661171024,2621.224491546299,5529.834241440659,12028.662811917397,12905.681056342704,7110.9518958231365,4376.425368240956,9892.788101692377,4277.650512059824,13586.412721512908,14026.203102894282
10.027855153203342,-985.0305475903396,75.250482457118,7008.856533947845,2548.0948964538816,5554.742856019412,12028.7019644266,12902.432439000131,6995.1126500548935,4410.733801196271,9866.389481901795,4147.740136350153,13587.899624963406,14028.50132220054
20.055710306406684,-984.8635377311587,150.4924593670372,7007.668197052489,2481.5279522160295,5579.903415731241,12028.741001804367,12899.142419798682,6878.608655012319,4445.940128002495,9839.865708994937,4017.40507279317,13589.311978396712,14030.522160386507
30.08356545961003,-984.5852089404821,225.7174261439451,7005.6877848024415,2422.0960617194696,5605.301229691897,12028.779906402855,12895.812455063411,6761.459587232144,4482.007463441502,9813.227808489419,3886.664492565734,13590.649166616698,14032.264823837539
40.11142061281337,-984.1955926777582,300.91688012467796,7002.915521043308,2370.3637744361513,5630.921683197668,12028.81866063442,12892.444019928296,6643.6856924707945,4518.8990833098815,9786.486940921232,3755.538245609193,13591.91060734235,14033.728628443932
50.13927576601671,-983.6947329812365,376.08232152977865,6999.351719123514,2326.868784216916,5656.750247089601,12028.857246979562,12889.038607724298,6525.307831465118,4556.578493189199,9759.654399445717,3624.046975571567,13593.095751432518,14034.912999753311
60.16713091922006,-983.0826864629896,451.2052544242247,6994.996781858889,2292.100226365374,5682.772486509881,12028.895647994841,12885.597729357898,6406.347531271402,4595.009490633311,9732.741607284388,3492.2122616568254,13594.20408309763,14035.817473098366
70.19498607242339,-982.3595223025151,526.2771876777222,6989.851201487136,2266.4757566244443,5708.974069068494,12028.933846320775,12882.122912680261,6286.827042956361,4634.156220980113,9705.760115011177,3360.056794888883,13595.235120098305,14036.441693700028
80.22284122562674,-981.5253222389149,601.2896359244562,6983.915559612185,2250.319504647315,5735.340772438843,12028.971824689666,12878.615701847233,6166.769406536361,4673.983227037142,9678.721597671718,3227.6045987804123,13596.188413930851,14036.785416746137
90.25069637883009,-980.5801805616583,676.2341205221896,6977.190527138469,2243.8433530054385,5761.858491402171,12029.00956593341,12875.077656670392,6046.198524205849,4714.4554929231235,9651.637851729194,3094.881307837854,13597.063549999637,14036.848507445686
