time,x,y,z,debris_1,debris_2,debris_3,debris_4,debris_5,debris_6,debris_7,debris_8,debris_9,debris_10
0.0,2.830551491925665e-12,985.0862196409336,7009.252661171024,1383.7671599204239,5759.383932806862,11436.155215348,13388.26425982704,7002.323281669269,3084.279142444445,10811.281470949316,4116.4424559315075,13371.96547753291,13946.550403170906
10.027855153203342,75.25048245711793,985.0305475903396,7008.856533947845,1289.2704572764208,5883.169408663272,11475.012111022916,13373.191804849692,6981.529504784196,3091.6173499095603,10804.902262153568,4096.591669629149,13397.907725591993,13956.790313939116
20.055710306406684,150.49245936703716,984.8635377311587,7007.668197052489,1198.0822679587166,6006.311352195444,11513.309165986599,13357.738710337038,6960.952462231664,3099.2928012829807,10798.514519440547,4077.31786094322,13422.747809393994,13965.633050090668
30.08356545961003,225.71742614394503,984.5852089404821,7005.6877848024415,1111.063690685713,6128.794552332496,11551.034719548325,13341.910652455677,6940.603425778911,3107.299540562325,10792.121118162344,4058.6380244349293,13446.480636955115,13973.077269730713
40.11142061281337,300.9168801246779,984.1955926777583,7002.915521043308,1029.3169431848235,6250.60398039511,11588.177379783552,13325.713463996033,6920.493646913686,3115.631408095532,10785.724941325436,4040.5689006279194,13469.101359008633,13979.121843862446
50.13927576601671,376.0823215297786,983.6947329812365,6999.351719123514,954.2393618897689,6371.724780693006,11624.72602116747,13309.15313368872,6900.634348546467,3124.2820512847197,10779.328878315884,4023.1269411912895,13490.605367712433,13983.76585621096
60.16713091922006,451.2052544242246,983.0826864629896,6994.996781858889,887.562968742813,6492.142262448622,11660.669782251634,13292.235805482831,6881.036716459299,3133.2449353683437,10772.93582361254,4006.3282732821935,13510.98829543326,13987.00860308104
70.19498607242339,526.277187677722,982.3595223025151,6989.851201487136,831.3451037025729,6611.841892861519,11695.998063385761,13274.967777784455,6861.711890506232,3142.5133542429617,10766.548675488662,3990.1886631834627,13530.246013605432,13988.849593248377
80.22284122562674,601.2896359244561,981.5253222389149,6983.915559612185,787.855584631905,6730.809291156492,11730.70052448635,13257.355502653687,6842.670955571403,3152.080441287568,10760.170334702474,3974.7234793868743,13548.374631661987,13989.288547883834
90.25069637883009,676.2341205221895,980.5801805616584,6977.190527138469,759.3056580772044,6849.030223482508,11764.76708285374,13239.405584958296,6823.924932292184,3161.9391801550637,10753.803703177266,3959.9476552874467,13565.370496036287,13988.32540051057
100.27855153203342,751.1021705106087,979.5242040999225,6969.676864195084,747.4226595804838,6966.4905985494015,11798.187911038814,13221.124781482187,6805.484767555715,3172.0824154973825,10747.45168267146,3945.8756516682197,13581.230189232241,13985.960296993804
110.30640668523677,825.8853235687859,978.3575122105184,6961.375420049867,753.0014382136645,7083.176463905864,11830.953434760393,13202.519999986702,6787.361324778714,3182.502863592784,10741.117173439314,3932.5214191679747,13595.95052896145,13982.193595563256
120.33426183844011,900.5751269716642,977.0802367644011,6952.2871330134185,775.6628776138862,7199.074002776197,11863.054330874274,13183.598298222792,6769.565373981566,3193.1931228459275,10734.803072882803,3919.898360936259,13609.528567345702,13977.025866868284
130.36211699164346,975.1631385454968,975.6925221317616,6942.413030333027,813.9718493736816,7314.169531384973,11894.481525394513,13164.366882891964,6752.10758166911,3204.145684133445,10728.512274195336,3908.0192956902483,13621.961590183304,13970.457894065925
140.38997214484678,1049.6409276220415,974.1945251657118,6931.754228076572,865.8380041884258,7428.449496708604,11925.226191567568,13144.833108553914,6734.9985005317585,3215.3529409701023,10722.247664997896,3896.8964213965883,13633.247116277935,13962.490672942145
150.41782729805013,1124.0000759914824,972.5864151845533,6920.311931006373,928.9721974214052,7541.90047460113,11955.279747999688,13125.004476478642,6718.248558982139,3226.807199472721,10716.012125968291,3886.541279807671,13643.38289682876,13953.12541206666
160.44568245125348,1198.2321788539402,970.8683739526398,6908.087432443009,1001.2195682700783,7654.509168248733,11984.633856837761,13104.888633440836,6701.868050543631,3238.5006881013514,10709.808529464179,3876.964722085997,13652.366914880688,13942.363532981899
170.47353760445682,1272.328845769464,969.0405956598336,6895.082114119144,1080.724869516112,7766.262406913335,12013.280422003882,13084.493370454224,6685.867123108644,3250.4255671595383,10703.639738140608,3868.176875751873,13660.197384833706,13930.206670426676
180.50139275766017,1346.2817016064002,967.1032868995544,6881.2974460233445,1165.9722841882267,7877.147144930902,12041.21158748356,13063.82662144349,6670.255768085763,3262.573938037363,10697.508603562732,3860.187113188622,13666.87275201045,13916.656672595353
190.5292479108635,1420.0823874880352,965.0566666454297,6866.734986233927,1255.7584982230062,7987.150460934428,12068.419735667645,13042.896461851422,6655.043809456308,3274.9378521836843,10691.417964814496,3853.004021935619,13672.39169228115,13901.715601433327
200.55710306406684,1493.7225617373997,962.9009662265429,6851.396380742849,1349.1412281694957,8096.25955727538,12094.897485747751,13021.71110717877,6640.240892762062,3287.5093197954307,10685.37064710404,3846.6353769926513,13676.753111745278,13885.385732969864
210.58495821727018,1567.1939008200989,960.6364293012878,6835.2833632696675,1445.3855314308976,8204.46175962054,12120.63769216509,13000.278911454323,6625.8564740472175,3300.2803182143807,10679.369460366559,3841.088115349409,13679.95614646928,13867.669557689298
220.61281337047353,1640.488100285186,958.2633118298262,6818.397755065569,1543.9169832963732,8311.744516704164,12145.633443112296,12978.608365632612,6611.899808778873,3313.242800023349,10673.417197865561,3836.3683129413166,13682.000162279945,13848.569780941916
230.64066852367688,1713.596875703722,955.7818820451583,6800.741464707521,1644.2839902210947,8418.095400217493,12169.878059088094,12956.708095916632,6598.379940771345,3326.388700835976,10667.516634793123,3832.481164217284,13682.884754612973,13828.089323395814
240.66852367688023,1786.5119636052593,953.1924204228033,6782.316487882539,1746.1286414251695,8523.502104820163,12193.365091504364,12934.586862002949,6585.30569114098,3339.709946775538,10661.670526870255,3829.430964487135,13682.60974841651,13806.231321531253
250.69637883008355,1859.2251224117701,950.4952196490979,6763.124907162125,1849.1645996951497,8627.952448259464,12216.088321345185,12912.253555246418,6572.685647318641,3353.198461640386,10655.881608947959,3827.2210951954503,13681.175198109408,13782.999128179124
260.7242339832869,1931.728133369257,947.6905845881137,6743.168891766861,1953.1604678682343,8731.434371585234,12238.041757877469,12889.717196741842,6560.528152148498,3366.8461737546236,10650.152593610119,3825.8540122461986,13678.581387594217,13758.396313105311
270.7520891364902,2004.0128014766854,944.7788322471987,6722.450697321234,2057.927293942835,8833.935939449586,12259.219637412705,12866.986935319743,6548.8412931020175,3380.645022504411,10644.4861697789,3825.3312374773323,13674.828830324852,13732.426663642851
280.77994428969356,2076.070956412271,941.7602917411459,6700.972665598675,2163.309161977346,8935.445340481552,12279.616422119312,12844.07204545343,6537.632891637004,3394.586964561495,10638.885001323726,3825.653353358614,13669.918269429088,13705.09418537399
290.8077994428969,2147.894453456968,938.6353042549937,6678.737224256879,2269.1760722409804,9035.950887728322,12299.22679888514,12820.98192507458,6526.910492731986,3408.663979796471,10633.351725674667,3826.820000958346,13663.850677886156,13676.403102864368
300.83565459610026,2219.4751744150667,935.4042230054615,6655.746886563394,2375.4185198039827,9135.441019155047,12318.045678229544,12797.726093294386,6516.681354626569,3422.868076885939,10627.88895244123,3828.829881196575,13656.627258759687,13646.357860451728
310.8635097493036,2290.805028531788,932.0674132010258,6632.004251111557,2481.9433372187127,9233.904298196629,12336.068193264584,12774.314188027489,6506.952438798724,3437.191298617938,10622.49926203748,3831.6807593739404,13648.249445486525,13614.96312309174
320.89136490250695,2361.875953407789,928.6252520006409,6607.512001526773,2588.670482775944,9331.329414355061,12353.289698704772,12750.75596351571,6497.730400209954,3451.6257269016514,10617.185204314479,3835.369472937126,13638.718902221886,13582.223777263718
330.9192200557103,2432.6799159104385,925.0781284711088,6582.2729061631835,2695.5305404528726,9427.70518383697,12369.705769924858,12727.061287748813,6489.021577849204,3466.163487487515,10611.949297201008,3839.891942414069,13628.037524241548,13548.144931939178
340.94707520891365,2503.2089130818167,921.4264435431026,6556.289817790761,2802.4627591758676,9523.020550226342,12385.312202065159,12703.240139779262,6480.831985606269,3480.796754404892,10606.79402535359,3845.2431854258994,13616.20743840178,13512.731919616403
350.974930362117,2573.454973043283,917.6706099658493,6529.565673272859,2909.413503693801,9617.264585187824,12400.105009183873,12679.302606928259,6473.16730350477,3495.5177541249186,10601.721838816768,3851.4173336568856,13603.231003657902,13475.990297424418
361.00278551532034,2643.410155896518,913.8110522604786,6502.10349323427,3016.3350218768874,9710.426489196809,12414.080423455933,12655.25888188005,6466.032869324396,3510.318769456563,10596.735151694678,3858.407652640885,13589.110811642444,13437.925848299941
371.0306406685237,2713.066554621004,909.8482066720362,6473.906381719784,3123.1844570267895,9802.495592292382,12427.234894417837,12631.119259661824,6459.433670641249,3525.19214318446,10591.836340834987,3866.206564201373,13573.84968730391,13398.544582241177
381.058495821727,2782.416295967727,905.7825211201781,6444.977525843357,3229.9230512503686,9893.46135485009,12439.565088258061,12606.894134506267,6453.374337314035,3540.1302814571613,10587.027744526076,3874.8056713633014,13557.450689607453,13357.852737642545
391.0863509749303,2851.4515413490926,901.6144551485403,6415.320195427866,3336.5154988612776,9983.31336837126,12451.067887152536,12582.59399659414,6447.8591344429415,3555.125656935098,10582.31166120864,3884.195785539168,13539.917112298606,13315.856782714678
401.1142061281337,2920.164487724925,897.3444798727983,6384.937742635522,3442.9294183788893,10072.041356286485,12461.740388644765,12558.229428674142,6442.891955826563,3570.1708117071357,10577.69034820266,3894.3669557781855,13521.25248473163,13272.563416994348
411.142061281337,2988.5473684844465,892.973077927415,6353.833601588971,3549.1349188869303,10159.635174770445,12471.579905070164,12533.811102557425,6438.4763179407855,3585.258359985389,10573.166020450806,3905.308499857086,13501.460572763874,13227.979572949205
