time,x,y,z,debris_1,debris_2,debris_3,debris_4,debris_5,debris_6,debris_7,debris_8,debris_9,debris_10
0.0,985.0862196409336,-6.143682694210018e-13,-7009.252661171024,13911.479183679785,13031.538826064578,7464.003072764215,5817.513849145108,12240.687646056795,13462.799556899567,10125.848828026805,13494.509142970423,3976.1111998723513,1914.6011149576177
10.027855153203342,985.0305475903396,-75.25048245711572,-7008.856533947845,13925.059544278574,13020.94093053722,7463.939975913381,5824.7152780264905,12307.252736743489,13451.598352910441,10151.572760141933,13535.003608213336,3971.026906853878,1897.688479718374
20.055710306406684,984.8635377311587,-150.49245936703494,-7007.668197052489,13937.0760898909,13010.178660731335,7463.87706386893,5831.997577741982,12372.74479993133,13440.003247442142,10177.284202673309,13574.259736506212,3966.190977101553,1882.6892520916185
30.08356545961003,984.5852089404821,-225.71742614394435,-7005.6877848024415,13947.52743610283,12999.256480178114,7463.814365078832,5839.357159556993,12437.151408713518,13428.01846925647,10202.97166965233,13612.27056869157,3961.606510366598,1869.656339205091
40.11142061281337,984.1955926777582,-300.9168801246772,-7002.915521043308,13956.412378898776,12988.178929731934,7463.751907895343,5846.790410648668,12500.460444827504,13415.64839983142,10228.623771955656,13649.029394019366,3957.2764567379813,1858.6370533892157
50.13927576601671,983.6947329812365,-376.08232152977797,-6999.351719123514,13963.729894769342,12976.950626209915,7463.689720562174,5854.293696222504,12562.660093215056,13402.89757285505,10254.22922098087,13684.529748291996,3953.2036129480325,1849.6724040742142
60.16713091922006,983.0826864629896,-451.205254424224,-6994.996781858889,13969.479140803134,12965.5762609922,7463.627831201723,5861.863361611614,12623.738836874396,13389.770673690717,10279.776832153184,13718.765412112407,3949.3906188334795,1842.796455093377
70.19498607242339,982.359522302515,-526.277187677723,-6989.851201487135,13973.659454762443,12954.060598582273,7463.566267802323,5869.49573435711,12683.685451988735,13376.272538812504,10305.25552826791,13751.730409230653,3945.839953962124,1838.035770162703
80.22284122562674,981.5253222389149,-601.2896359244587,-6983.915559612185,13976.270355142748,12942.408475126984,7463.505058205591,5877.187126268137,12742.489003316634,13362.408155209661,10330.65434267361,13783.41900498456,3942.5539344352187,1835.4089673043256
90.25069637883009,980.5801805616582,-676.2341205221937,-6977.1905271384685,13977.311541216053,12930.624796895736,7463.444230093822,5884.933835460246,12800.138839830184,13348.182659758788,10355.962422300803,13813.825704830428,3939.534709874939,1834.9263996296906
100.27855153203342,979.5242040999225,-751.1021705106114,-6969.676864195084,13976.782893057918,12918.71453871838,7463.383810977461,5892.732148370792,12856.624590588019,13333.601338562437,10381.169030541156,13842.945252959858,3936.7842606062095,1836.5899753489834
110.30640668523677,978.3575122105185,-825.8853235687837,-6961.375420049868,13974.684471558276,12906.682742381381,7463.323828182645,5900.578341750207,12911.93616083066,13318.669626252806,10406.263549982044,13870.772630999076,3934.3043950414362,1840.3931244025214
120.33426183844011,977.080236764401,-900.575126971662,-6952.2871330134185,13971.016518415934,12894.534514981868,7463.264308838823,5908.468684628049,12966.06372828654,13303.393105259087,10431.23548500144,13897.303056787352,3932.0967472763173,1846.3209130963048
