time,x,y,z,debris_1,debris_2,debris_3,debris_4,debris_5,debris_6,debris_7,debris_8,debris_9,debris_10
0.0,985.0862196409336,-2.7702323576372933e-12,7009.252661171024,1222.487495021317,6968.918245304878,11909.976079010712,13162.255515527395,8178.183940564066,2907.268893162806,11033.940567467094,5429.28572434232,13672.946193636008,14067.245289988
10.027855153203342,985.0305475903396,-75.25048245711787,7008.856533947845,1219.2788936927254,7066.79710177998,11988.00436081108,13108.134345480785,8162.0688009061305,3029.654127899667,10963.18939125369,5408.808903596583,13707.768173488374,14076.176726193835
20.055710306406684,984.8635377311587,-150.4924593670371,7007.668197052489,1216.2102149900643,7164.916801000729,12064.686271685547,13052.647904481766,8146.039470411385,3151.770069840513,10891.871458176418,5388.695534763139,13741.151504037252,14083.814763482012
30.08356545961003,984.5852089404821,-225.71742614394498,7005.6877848024415,1213.2839130770062,7263.2241219539,12140.01298074987,12995.803954245404,8130.103724940406,3273.594730527877,10820.008124970398,5368.95884642893,13773.091606785814,14090.158054526635
40.11142061281337,984.1955926777583,-300.91688012467785,7002.915521043308,1210.5023481517565,7361.6679940784925,12213.975817186865,12937.61047288857,8114.269341663457,3395.107347359219,10747.621268621371,5349.611979563676,13803.584108465671,14095.20548118836
50.13927576601671,983.6947329812365,-376.08232152977854,6999.351719123514,1207.8677819030822,7460.199386177816,12286.566270911744,12878.075656339694,8098.544094864141,3516.2881762081565,10674.733299887374,5330.667972380552,13832.624840590981,14098.956154267122
60.16713091922006,983.0826864629896,-451.20525442422456,6994.996781858889,1205.3823730660388,7558.771200417861,12357.775993238009,12817.207919852524,8082.935751646572,3637.118326615019,10601.367177295888,5312.139744748787,13860.209839046527,14101.4094133061
70.19498607242339,982.3595223025151,-526.277187677722,6989.851201487136,1203.0481730972513,7657.33817142474,12427.596797542592,12755.015899631073,8067.452067547558,3757.579629780432,10527.546421620156,5294.040082182585,13886.335343707759,14102.564826446504
80.22284122562674,981.525322238915,-601.2896359244561,6983.915559612185,1200.8671219896169,7755.8567704376865,12496.020659928956,12691.508454573488,8052.100782055529,3877.6545320694386,10453.295130836514,5276.381619434392,13910.997798090813,14102.422190332742
90.25069637883009,980.5801805616584,-676.2341205221895,6977.190527138469,1198.8410442462327,7854.285114430369,12563.03971988712,12626.694668143178,8036.889614038377,3997.3260085254387,10378.63799556239,5259.176823724257,13934.193849030795,14100.981530067838
